id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
80700	Elnur Mmmdli	M	1988	175	73	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Lightweight	Gold
81027	Andrey Sergeyevich Moiseyev	M	1979	195	83	Russia	RUS	2008 Summer	2008	Summer	Beijing	Modern Pentathlon	Modern Pentathlon Men's Individual	Gold
81254	Tams Molnr	M	1975	193	104	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
81429	Jan-Marco Montag	M	1984	188	88	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
81599	Fabin Luciano Monzn	M	1987	167	62	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
81920	Ftima Moreira de Melo	F	1978	160	55	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
82988	Eefke Marije Mulder	F	1978	177	63	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
83118	Maximillian "Max" Mller	M	1987	185	80	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
83407	Sharvani Gadzhikurbanovich Muradov	M	1985	182	96	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Freestyle	Gold
84006	Rafael Nadal Parera	M	1986	185	80	Spain	ESP	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Singles	Gold
84214	Naidangiin Tvshinbayar	M	1984	178	104	Mongolia	MGL	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Heavyweight	Gold
84527	Daniel Narcisse	M	1980	189	93	France	FRA	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Gold
85512	Juan Carlos Nevado Gonzlez	M	1983	171	74	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Gold
85535	David Neville	M	1984	193	77	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Gold
86205	Viktoriya Aleksandrovna Nikishina	F	1985	174	68	Russia	RUS	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Team	Gold
86524	Rei Nishiyama	F	1984	167	62	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold
87263	Tonje Nstvold	F	1985	178	nan	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold
87485	Katja Johanna Alice Nyberg	F	1980	182	76	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold
87615	O Seung-Hwan	M	1982	178	92	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Gold
88316	Christine Ijeoma Chika Ohuruogu	F	1984	172	70	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres	Gold
89072	Thierry Omeyer	M	1977	192	93	France	FRA	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Gold
89254	Maksim Aleksandrovich Opalev	M	1979	184	93	Russia	RUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, 500 metres	Gold
89324	Heather Ann OReilly (-Werry)	F	1985	165	60	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
89849	Frank Ostholt	M	1976	188	79	Germany	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Gold
89894	Inna Volodymyrivna Osypenko-Radomska	F	1983	166	63	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Singles, 500 metres	Gold
90160	Yelena Valeryevna Ovchinnikova	F	1982	173	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
90556	Malcolm George Page	M	1972	185	71	Australia	AUS	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	Gold
90649	Pak Hyon-Suk	F	1985	155	63	North Korea	PRK	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Middleweight	Gold
90856	Kylie Jayne Palmer	F	1990	172	64	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Gold
91043	Pang Wei	M	1986	178	77	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Air Pistol, 10 metres	Gold
91382	Nicols Martn Pareja	M	1984	177	70	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
91499	Park Gyeong-Mo	M	1976	185	76	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Team	Gold
91544	Park Jin-Man	M	1977	177	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Gold
91596	Park Seong-Hyeon	F	1983	170	72	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	Gold
91620	Park Tae-Hwan	M	1990	183	73	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Freestyle	Gold
91649	Candace Nicole Parker (-Williams)	F	1986	193	80	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Gold
91704	Tessa Parkinson	F	1987	177	66	Australia	AUS	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Two Person Dinghy	Gold
92139	Cdric Paty	M	1981	194	93	France	FRA	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Gold
92158	Christopher Emmanuel "Chris" Paul	M	1985	183	83	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold
92177	Paula Renata Marques Pequeno	F	1982	184	74	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Gold
92229	Maartje Yvonne Helene Paumen	F	1986	176	66	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
92436	Antn Paz Blanco	M	1977	175	71	Spain	ESP	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Multihull	Gold
92507	Christie Patricia Pearce-Rampone	F	1975	168	64	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
92771	Aaron Wells Peirsol	M	1983	191	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Backstroke	Gold
92771	Aaron Wells Peirsol	M	1983	191	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Gold
92854	Federica Pellegrini	F	1988	177	65	Italy	ITA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Freestyle	Gold
92991	Victoria Louise "Vicki" Pendleton (-Gardner)	F	1981	165	60	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Sprint	Gold
93153	Iain Bryden Percy	M	1976	185	92	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	Gold
93286	Carlos Prez Rial	M	1979	182	84	Spain	ESP	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 500 metres	Gold
93319	Guillermo Prez Sandoval	M	1980	171	58	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	Gold
93409	Walter Fernando Prez	M	1975	178	78	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Madison	Gold
94074	Oleksandr Sviatoslavovych Petriv	M	1974	175	72	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	Gold
94189	Roman Ivanovich Petrushenko	M	1981	191	91	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Freestyle	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Butterfly	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Individual Medley	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 400 metres Individual Medley	Gold
94406	Michael Fred Phelps, II	M	1985	193	91	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Gold
94887	Julien Pillet	M	1978	184	75	France	FRA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Team	Gold
95863	Sophie Polkamp	F	1984	164	59	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
95956	Yevgeniya Yevgeniyevna Polyakova	F	1983	164	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Gold
96018	Cappie Marie Pondexter	F	1983	175	73	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Gold
96376	Yelena Aleksandrovna Posevina	F	1986	176	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
96935	Brian Price	M	1976	163	55	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Gold
96957	William Reid Priddy	M	1978	194	89	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Gold
97027	Tayshaun Durell Prince	M	1980	206	93	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold
97533	Halyna Vasylivna Pundyk	F	1988	163	54	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Gold
97572	Zachary Jake Nicholas "Zac" Purchase	M	1986	184	73	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	Gold
97771	Qin Kai	M	1986	170	65	China	CHN	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Gold
97781	Qiu Jian	M	1975	176	81	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	Gold
97955	Giulia Quintavalle	F	1983	174	59	Italy	ITA	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Lightweight	Gold
99425	Elise Maree Rechichi	F	1986	162	48	Australia	AUS	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Two Person Dinghy	Gold
99456	Michael Wesley Redd	M	1980	198	98	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold
99523	Peter "Pete" Reed	M	1981	197	100	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Gold
99540	Shayne Leanne Reese	F	1983	168	62	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Gold
99793	Nicole Reinhardt	F	1986	179	65	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Gold
100455	Stephanie Louise "Steph" Rice	F	1988	176	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Gold
100455	Stephanie Louise "Steph" Rice	F	1988	176	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Individual Medley	Gold
100455	Stephanie Louise "Steph" Rice	F	1988	176	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Individual Medley	Gold
100516	Sanya Richards-Ross	F	1985	173	62	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Gold
100714	Linn-Kristin Ullevoldster Riegelhuth Koren	F	1984	175	66	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold
100993	Juan Romn Riquelme	M	1978	182	75	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
101252	Ulrich Dimitri Robeiri	M	1983	190	80	France	FRA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Team	Gold
101483	Dayron Robles Planes	M	1987	191	80	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	Gold
101708	Amy Joy Rodriguez (-Shilling)	F	1987	163	66	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
101972	Todd Jonathan Rogers	M	1974	188	89	United States-1	USA	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	Gold
102276	Svetlana Alekseyevna Romashina	F	1990	173	57	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
102290	Hinrich Peter Romeike	M	1963	175	69	Germany	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	Gold
102290	Hinrich Peter Romeike	M	1963	175	69	Germany	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Gold
102335	Rebecca Jayne Romero	F	1980	182	73	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Individual Pursuit, 3,000 metres	Gold
102339	Sergio Germn Romero	M	1987	191	86	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
102441	Sean Michael Rooney	M	1983	206	100	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Gold
103170	Viktor Hennadiyovych Ruban	M	1981	178	70	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Individual	Gold
103701	Benjamin Jon "Ben" Rutledge	M	1981	194	95	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Gold
103910	Ryu Hyeon-Jin	M	1987	187	98	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Gold
103936	Sa Jae-Hyeok	M	1985	168	77	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middleweight	Gold
104185	Hadi Saei Bonehkohal	M	1976	182	79	Iran	IRI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Gold
104310	Ramazan ahin (rbayhanov-)	M	1983	170	66	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Welterweight, Freestyle	Gold
104482	Hiroko Sakai	F	1979	177	73	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold
104586	Irving Jahir Saladino Arana	M	1983	183	70	Panama	PAN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	Gold
104818	Riley David Salmon	M	1976	197	89	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Gold
104992	Gulnara Iskanderovna Samitova-Galkina	F	1978	178	54	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 3,000 metres Steeplechase	Gold
105246	Samuel Snchez Gonzlez	M	1978	181	68	Spain	ESP	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	Gold
105520	Boris Louis Sanson	M	1981	193	80	France	FRA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Team	Gold
105860	Bakhyt Abdirakhmanovich Sarsekbayev	M	1982	173	69	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Welterweight	Gold
105947	Welissa "Sass" de Souza Gonzaga	F	1983	179	76	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Gold
106023	Rie Sato	F	1981	171	57	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold
106394	Buvaysar Khamidovich Saytiyev	M	1975	180	74	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Middleweight, Freestyle	Gold
106906	Jessicah Lee "Jess" Schipper	F	1987	170	60	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Gold
106938	Melanie Rene "Mel" Schlanger (-Wright)	F	1987	176	65	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Gold
107418	Lena Schneborn	F	1986	179	60	Germany	GER	2008 Summer	2008	Summer	Beijing	Modern Pentathlon	Modern Pentathlon Women's Individual	Gold
107451	Johanna Dorotheo Maria "Janneke" Schopman	F	1977	168	65	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
107518	Hinkelien Schreuder	F	1984	179	61	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Gold
107891	Alex Schwazer	M	1985	185	73	Italy	ITA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 50 kilometres Walk	Gold
108198	Emily Jane Seebohm	F	1992	180	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Gold
108361	Dominic Seiterle	M	1976	193	93	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Gold
108952	Hendra Setiawan	M	1985	183	82	Indonesia-1	INA	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Doubles	Gold
109215	Aida Vladimirovna Shanayeva	F	1986	173	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Foil, Team	Gold
109482	Sheilla Tavares de Castro Blassioli	F	1983	185	65	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Gold
109932	Darya Valeryevna Shkurikhina	F	1991	176	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
109978	Lindsay Shoop	F	1982	185	79	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Gold
109988	Anna Vladimirovna Shorina	F	1983	161	52	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
110398	Alette Hilde Sijbring	F	1982	174	68	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
110475	Andrey Aleksandrovich Silnov	M	1985	198	83	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's High Jump	Gold
110871	Andrew James Simpson	M	1977	185	104	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	Gold
110900	William "Will" Simpson	M	1959	173	77	United States	USA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Gold
112031	Minke Smabers (-Smeets)	F	1979	158	49	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
112169	Miloushka Yasemin Smit	F	1985	178	70	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
112322	Katherine May "Katie" Smith	F	1974	180	79	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Gold
112580	Gril Snorroeggen	F	1985	177	nan	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold
112588	Emma Laura Snowsill (-Frodeno)	F	1981	161	48	Australia	AUS	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	Gold
112668	Kathryn Michele "Kate" Sobrero-Markgraf	F	1977	170	61	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
112953	Hope Amelia Solo (-Stevens)	F	1981	175	69	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
113033	Mika Someya	F	1983	166	65	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold
113084	Son Tae-Jin	M	1988	176	68	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	Gold
113146	Song Seung-Jun	M	1980	183	105	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Gold
113169	Rebecca Soni	F	1987	173	61	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Breaststroke	Gold
113302	Jos Ernesto Sosa	M	1985	179	73	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
113612	Else-Marthe Srlie Lybekk	F	1979	177	76	Norway	NOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Gold
113913	Sabine Spitz	F	1972	167	60	Germany	GER	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Mountainbike, Cross-Country	Gold
113946	Barbora potkov	F	1981	182	80	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Javelin Throw	Gold
114165	Jamie Alan Staff	M	1973	178	92	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	Gold
114352	Clayton Iona "Clay" Stanley	M	1978	205	105	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Gold
114701	Britta Steffen	F	1984	180	60	Germany	GER	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	Gold
114701	Britta Steffen	F	1984	180	60	Germany	GER	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	Gold
114810	Matthias Steiner	M	1983	183	146	Germany	GER	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Super-Heavyweight	Gold
115836	Mris trombergs	M	1987	186	90	Latvia	LAT	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's BMX	Gold
116663	Viorica Susanu	F	1976	186	77	Romania	ROU	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxless Pairs	Gold
117444	Zoltn Szcsi	M	1978	198	96	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
117787	Matteo Tagliariol	M	1983	188	78	Italy	ITA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	Gold
118408	Tang Bin	F	1986	182	72	China	CHN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Gold
118470	Ayumi Tanimoto	F	1981	158	63	Japan	JPN	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Half-Middleweight	Gold
118643	Lindsay Ann Tarpley (-Snow)	F	1984	165	58	United States	USA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Gold
118778	Diana Lurena Taurasi	F	1982	183	70	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Gold
118855	Angelo F. Taylor, Jr.	M	1979	188	84	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 400 metres Hurdles	Gold
118855	Angelo F. Taylor, Jr.	M	1979	188	84	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Gold
118953	Artur Borisovich Taymazov	M	1979	190	120	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Super-Heavyweight, Freestyle	Gold
119466	Thasa Daher de Menezes	F	1987	196	75	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Gold
119790	Geraint Howell Thomas	M	1986	183	70	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Gold
119949	Richard Thompson	M	1985	188	80	Trinidad and Tobago	TTO	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 100 metres Relay	Gold
119957	Tina Marie Thompson	F	1975	188	81	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Gold
119985	Peter Thomsen	M	1961	183	72	Germany	GER	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Gold
120054	Andreas Thorkildsen	M	1982	188	90	Norway	NOR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Javelin Throw	Gold
120505	Aleksey Viktorovich Tishchenko	M	1984	167	60	Russia	RUS	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Lightweight	Gold
121038	Tong Wen	F	1983	180	130	China	CHN	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Heavyweight	Gold
121523	Scott Joseph Touzinsky	M	1982	198	86	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Gold
121915	Andrew "Andy" Triggs Hodge	M	1979	192	97	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Gold
122321	Irakli Tsirekidze	M	1982	184	90	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Middleweight	Gold
122530	Olaf Karl Tufte	M	1976	193	94	Norway	NOR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Single Sculls	Gold
122634	Anna Tunnicliffe (-Funk)	F	1983	168	66	United States	USA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's One Person Dinghy	Gold
123060	Masato Uchishiba	M	1978	160	66	Japan	JPN	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Lightweight	Gold
123132	Masae Ueno	F	1979	160	70	Japan	JPN	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Middleweight	Gold
123137	Yukiko Ueno	F	1982	174	72	Japan	JPN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Gold
123595	scar Alfredo Ustari	M	1986	183	84	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Gold
123816	Attila Sandr Vajda	M	1983	177	86	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, 1,000 metres	Gold
123985	Valeska "Valeskinha" dos Santos Menezes	F	1976	180	62	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Gold
124153	Naomi Frances van As	F	1983	179	63	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Gold
124185	Iefke van Belkum	F	1986	185	75	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
