id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
38087	Lyubov Vladimirovna Galkina	F	1973	165	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Air Rifle, 10 metres	Silver
38182	Rossano Galtarossa	M	1972	200	102	Italy	ITA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Silver
38411	Gao Lihua	F	1980	165	57	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
38431	Gao Yulan	F	1984	182	75	China	CHN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxless Pairs	Silver
38469	Jorge Joaqun Garbajosa Chaparro	M	1978	204	107	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
38916	Rodrigo Garza Barbero	M	1980	182	76	Spain	ESP	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Silver
38959	Marc Gasol Sez	M	1985	213	122	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
38960	Pau Gasol Sez	M	1980	215	115	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
39373	Logi Eldon Geirsson	M	1983	190	90	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
39886	Kim Gevaert	F	1978	170	60	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Silver
39944	Jaouad Gharib	M	1972	176	66	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	Silver
40131	Gilberto Amauri "Giba" de Godoy Filho	M	1977	192	85	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
40340	Christian Gille	M	1976	184	92	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 1,000 metres	Silver
40403	Fabien Pierre Aurlien Dominique Gilot	M	1984	193	85	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Silver
40681	Jonathan "Joe" Glanfield	M	1979	183	70	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	Silver
40714	Kimberly Marie "Kim" Glass	F	1985	190	75	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver
41107	Natalie Golda (-Benson)	F	1982	180	84	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
41512	Fernando Francisco Gonzlez Ciuffardi	M	1980	182	82	Chile	CHI	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Singles	Silver
41623	Norberto Gonzlez Miranda	M	1980	184	79	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
41661	Yoanka Gonzlez Prez	F	1976	168	59	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Points Race	Silver
42097	Yulieski Gourriel Castillo	M	1984	180	74	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
42312	Katherine Jane Grainger	F	1976	183	78	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Silver
42500	Dibora Monick Olga "Deborah" Gravenstijn	F	1975	163	57	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Lightweight	Silver
42732	Alison Gregorka	F	1985	178	73	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
42803	Matthew "Matt" Grevers	M	1985	203	105	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Backstroke	Silver
42949	Hollie Louise Grima (-Florance)	F	1984	190	84	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
43559	Michelle Guerette	F	1981	180	77	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Single Sculls	Silver
43919	Rbert Gunnarsson	M	1980	190	100	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
43956	Guo Dan	F	1986	171	68	China	CHN	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	Silver
44061	Yuliya Aleksandrovna Gushchina	F	1983	174	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Silver
44116	Gustavo Endres	M	1976	203	98	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
44121	Bjrgvin Pll Gustavsson	M	1985	192	90	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
44287	Snorri Steinn Gujnsson	M	1982	187	86	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
44301	Hreiar Lev Gumundsson	M	1981	193	96	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
44569	Grant George Hackett	M	1980	198	96	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 1,500 metres Freestyle	Silver
45083	sgeir rn Hallgrmsson	M	1984	191	92	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
45560	Tayyiba Mumtaz Haneef-Park	F	1979	200	82	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver
46229	Kristi Lee Harrower	F	1975	162	63	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
46666	Patrick Hausding	M	1989	180	77	Germany	GER	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Platform	Silver
46840	Brittany Hayes	F	1985	170	72	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
47000	Alastair Heathcote	M	1978	191	92	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Silver
47159	Francis Hegerty	M	1983	187	95	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Silver
47434	Andr Heller	M	1976	199	93	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
47726	Thais Henrquez Torres	F	1983	185	69	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Silver
47768	Gillian "Jill" Henselwood	F	1963	168	56	Canada	CAN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Silver
47986	Anaisis Hernndez Sarria	F	1982	170	63	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Middleweight	Silver
48376	Emilie-Joane Heymans	F	1982	170	62	Canada	CAN	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Platform	Silver
48739	Jaime Elizabeth Hipp (-Komer)	F	1982	183	73	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
48962	Hong Anh Tun	M	1985	152	56	Vietnam	VIE	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Bantamweight	Silver
49080	Margaret Josephine Hoelzer	F	1983	180	79	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Backstroke	Silver
49080	Margaret Josephine Hoelzer	F	1983	180	79	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
49104	Kathryn Elise "Katie" Hoff (-Anderson)	F	1989	175	64	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 400 metres Freestyle	Silver
50052	Jonathan Alan Horton	M	1986	155	59	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Horizontal Bar	Silver
50228	Frances Julia Houghton	F	1981	193	80	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Silver
50278	Wendy Louise Houvenaghel (McClean-)	F	1975	178	60	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Individual Pursuit, 3,000 metres	Silver
50609	Huang Haiyang	F	1986	170	56	China	CHN	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Team	Silver
50622	Huang Junxia	F	1976	164	56	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
50788	Peter Hudnut	M	1980	196	105	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
51293	Christiane Huth	F	1981	177	72	Germany	GER	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Double Sculls	Silver
51304	Timothy Julien "Tim" Hutten	M	1985	196	98	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
51602	Chiharu Icho	F	1982	157	48	Japan	JPN	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Flyweight, Freestyle	Silver
51618	Josefa Idem-Guerrini	F	1965	176	67	Italy	ITA	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Singles, 500 metres	Silver
51632	Phillips Olaosebikan Idowu	M	1979	197	89	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Triple Jump	Silver
52130	Ingimundur Ingimundarson	M	1980	193	96	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
52400	Promise Isaac	M	1988	178	79	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
52426	Sara Isakovi	F	1988	173	60	Slovenia	SLO	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Freestyle	Silver
52585	Ismail Ahmed Ismail	M	1985	193	72	Sudan	SUD	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	Silver
53007	Danila Sergeyevich "Dan" Izotov	M	1992	192	90	Russia	RUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Silver
53031	Jri Jaanson	M	1966	192	96	Estonia	EST	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Double Sculls	Silver
53129	Lauren Elizabeth Jackson	F	1981	196	85	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver
53228	Sada Molly Jacobson (-Bby)	F	1983	170	70	United States	USA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Women's Sabre, Individual	Silver
53406	Sverre Andreas Jakobsson	M	1977	196	97	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Silver
53500	Monday James	M	1987	180	70	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
54120	Fabrice Jeannet	M	1981	193	85	France	FRA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	Silver
54610	Eunice Jepkorir Kertich	F	1982	164	48	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 3,000 metres Steeplechase	Silver
54611	Janeth Jepkosgei Busienei	F	1984	167	47	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 800 metres	Silver
54808	Jiao Liuyang	F	1991	172	63	China	CHN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Butterfly	Silver
54832	Carlos Jimnez Snchez	M	1976	201	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
54882	Jin Jong-O	M	1980	175	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Air Pistol, 10 metres	Silver
55171	Emma Karolina Johansson	F	1984	168	54	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Road Race, Individual	Silver
55269	Karl Thomas Conny Johansson	M	1975	175	80	Sweden-2	SWE	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	Silver
55457	Shawn Machel Johnson (-East)	F	1992	145	41	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Individual All-Around	Silver
55457	Shawn Machel Johnson (-East)	F	1992	145	41	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Silver
55457	Shawn Machel Johnson (-East)	F	1992	145	41	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Floor Exercise	Silver
55460	Sonja Johnson	F	1968	162	60	Australia	AUS	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
55488	Sheena Johnson-Tosta	F	1983	165	57	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres Hurdles	Silver
55547	Jennifer Claire Joines (-Tamas)	F	1983	191	82	United States	USA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Silver
55692	Leisel Marie Jones	F	1986	177	68	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Breaststroke	Silver
55705	Megan Victoria Jones	F	1977	167	60	Australia	AUS	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Silver
56076	Kara Lynn Joyce	F	1986	183	70	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Silver
56076	Kara Lynn Joyce	F	1986	183	70	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
56109	Casper Jrgensen	M	1986	187	90	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
56296	Lovieanne "Lovie" Jung	F	1980	168	64	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
56723	Sani Haruna Kaita	M	1986	179	73	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Silver
57309	Anastasiya Aleksandrovna Kapachinskaya	F	1980	176	62	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Silver
57535	Anna Vasilyevna Kareyeva	F	1977	185	85	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
57752	Alyona Vladimirovna Kartashova	F	1982	164	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Middleweight, Freestyle	Silver
57845	Takehiro Kashima	M	1980	168	62	Japan	JPN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Silver
58744	Jason Francis Kenny	M	1988	178	81	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	Silver
59383	Nataliya Valeryevna Khoronenko-Mikhnevich	F	1982	180	90	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Shot Put	Silver
60013	Kim Jae-Beom	M	1985	180	78	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Middleweight	Silver
60515	Nienke Kingma	F	1982	182	75	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Silver
60589	Eliud Kipchoge	M	1985	167	57	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 5,000 metres	Silver
61137	Sascha Klein	M	1986	173	71	Germany	GER	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Platform	Silver
61340	Dmitry Vyacheslavovich Klokov	M	1983	182	105	Russia	RUS	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Heavyweight	Silver
61381	Roger Kluge	M	1986	191	85	Germany	GER	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Points Race	Silver
61598	Kim Wraae Knudsen	M	1978	183	80	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	Silver
62079	Renata Aparacida "Kki" da Costa	F	1986	171	68	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
62843	Olha Vasylivna Korobka	F	1986	181	167	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Super-Heavyweight	Silver
63131	Aleksandr Viktorovich Kostoglod	M	1974	185	90	Russia	RUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	Silver
63400	Katalin Kovcs	F	1976	173	64	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Silver
63456	Ainrs Kovals	M	1982	192	110	Latvia	LAT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Javelin Throw	Silver
63543	Danuta Kozk	F	1987	168	63	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Silver
63634	Szymon Piotr Koecki	M	1982	181	94	Poland	POL	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middle-Heavyweight	Silver
63875	Andrey Sergeyevich Kravchenko	M	1986	191	83	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Decathlon	Silver
63999	Kelly Kretschman	F	1980	165	66	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
64375	James W. "J. W." Krumpholz	M	1988	191	93	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
64378	Edvinas Krungolcas	M	1973	187	79	Lithuania	LTU	2008 Summer	2008	Summer	Beijing	Modern Pentathlon	Modern Pentathlon Men's Individual	Silver
64954	Yury Aleksandrovich Kunakov	M	1990	170	60	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Springboard	Silver
65144	Kateina Krkov-Emmons	F	1984	165	53	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Small-Bore Rifle, Three Positions, 50 metres	Silver
65593	Miguel La Hera Betancourt	M	1985	192	92	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
65817	Andry Laffita Hernndez	M	1978	162	51	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Flyweight	Silver
65905	Yevgeny Aleksandrovich Lagunov	M	1986	188	77	Russia	RUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Silver
66123	Eric Lamaze	M	1968	170	65	Canada	CAN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	Silver
66517	Matthew Keir "Matt" Langridge	M	1983	194	93	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Silver
66649	Lauren Lappin	F	1984	170	73	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
66784	Eirik Vers Larsen	M	1976	182	80	Norway	NOR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, 1,000 metres	Silver
66885	Gustav Erik Larsson	M	1981	195	77	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Individual Time Trial	Silver
67177	Andrew George Lauterstein	M	1987	190	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Silver
67323	Jacqueline "Jacqui" Lawrence	F	1982	176	62	Australia	AUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Singles, Slalom	Silver
67439	Pedro Luis Lazo Iglesias	M	1973	192	107	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
67499	Latitia Le Corguill	F	1986	163	63	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's BMX	Silver
67625	Tatyana Romanovna Lebedeva	F	1976	170	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Long Jump	Silver
67625	Tatyana Romanovna Lebedeva	F	1976	170	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	Silver
67818	Lee Chong Wei	M	1983	170	68	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Singles	Silver
67903	Lee Gyeong-Won	F	1980	160	58	South Korea-1	KOR	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Doubles	Silver
67958	Lee Hyo-Jeong	F	1981	181	74	South Korea-1	KOR	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Doubles	Silver
68275	Fabien Lefvre	M	1982	178	70	France	FRA	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, Slalom	Silver
68741	Lisbeth Constance "Libby" Lenton-Trickett	F	1985	167	60	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	Silver
68781	Yankiel Len Alarcon	M	1982	163	54	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	Silver
69117	Amaury Raymond Leveaux	M	1986	202	88	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	Silver
69117	Amaury Raymond Leveaux	M	1986	202	88	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Silver
69376	Li Hongli	M	1981	168	77	China	CHN	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middleweight	Silver
69379	Li Hongxia	F	1987	168	63	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
69392	Li Jia Wei	F	1982	170	60	Singapore	SGP	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	Silver
69486	Li Shuang	F	1978	161	56	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
70459	Iryna Anatolivna Lishchynska (Nedelenko-)	F	1976	160	56	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 1,500 metres	Silver
70540	Lyudmila Anatolyevna Litvinova	F	1985	174	62	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 400 metres Relay	Silver
70711	Anastasiya Valeryevna "Nastia" Liukin	F	1990	160	45	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Silver
70711	Anastasiya Valeryevna "Nastia" Liukin	F	1990	160	45	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Uneven Bars	Silver
70711	Anastasiya Valeryevna "Nastia" Liukin	F	1990	160	45	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Balance Beam	Silver
70806	Joan Llaneras Rossell	M	1969	180	65	Spain	ESP	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Madison	Silver
70922	Nikita Konstantinovich Lobintsev	M	1989	193	85	Russia	RUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Silver
71406	Laura Lpez Valle	F	1988	168	59	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Silver
71428	Mark Anthony Lopez	M	1982	183	68	United States	USA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	Silver
71441	Nicolas Pierre Lopez	M	1981	180	60	France	FRA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	Silver
71453	Ral Lpez Molist	M	1980	184	80	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver
71787	Caitlin Lowe	F	1985	170	57	United States	USA	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Silver
71931	Lu Yuanyang	F	1983	174	54	China	CHN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Silver
72071	Thomas David "Tom" Lucy	M	1988	194	94	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Silver
72208	Yevgeniy Yuryevich Lukyanenko	M	1985	190	79	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Pole Vault	Silver
72753	Ma Yibo	F	1980	174	70	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver
73256	Jens-Erik Madsen	M	1981	180	72	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver
73450	Christine Marie Magnuson	F	1986	185	73	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Butterfly	Silver
73450	Christine Marie Magnuson	F	1986	185	73	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Silver
74120	Grgory Mallet	M	1984	196	84	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Silver
74122	Alexander Malleta Kerr	M	1977	186	85	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
74731	James Marburg	M	1983	191	94	Australia	AUS	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Silver
74746	Marcelo "Marcelinho" Elgarten	M	1975	183	78	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Silver
74846	Mrcio Henrique Barroso Arajo	M	1974	192	89	Brazil-1	BRA	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	Silver
74930	Yekaterina Aleksandrovna Marennikova	F	1982	176	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Silver
75029	Hanna Emilie Marin	F	1982	169	65	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 4 x 100 metres Relay	Silver
75451	Marta Vieira da Silva	F	1986	162	58	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
75740	Iker Martnez de Lizarduy Lizarribar	M	1977	173	70	Spain	ESP	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	Silver
75754	Jonder Martnez Martnez	M	1978	187	75	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Silver
76156	Germaine Mason	M	1983	195	80	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's High Jump	Silver
76433	Michael Walter Mathieu	M	1984	178	76	Bahamas	BAH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Silver
76600	Tomohiro Matsunaga	M	1980	163	55	Japan	JPN	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Featherweight, Freestyle	Silver
76849	Maurine Dorneles Gonalves	F	1986	159	51	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
76966	Andria "Maycon" dos Santos	F	1977	155	56	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Silver
