id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
4320	Nadine Marejke Angerer	F	1979	174	70	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
4585	Olena Anatolivna Antonova	F	1972	180	95	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Discus Throw	Bronze
4977	Yordanis Arencibia Verdecia	M	1980	167	66	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Lightweight	Bronze
5159	Dylan Armstrong	M	1981	190	125	Canada	CAN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Shot Put	Bronze
5233	Virginie Arnold	F	1980	155	50	France	FRA	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	Bronze
5298	Jacob Joseph "Jake" Arrieta	M	1986	193	102	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
5363	Alexander Vladimirovich "Sasha" Artemev	M	1986	168	nan	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Bronze
5500	Sergei Aschwanden	M	1976	181	92	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Middleweight	Bronze
6130	Nazmi Avluca	M	1977	177	84	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Greco-Roman	Bronze
6256	Luciana Paula "Lucha" Aymar	F	1978	178	59	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
6389	Mehdi Abdelhafid Baala	M	1979	183	65	France	FRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	Bronze
6489	Alesya Aleksandrovna Babushkina	F	1989	170	55	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
6710	Bair Dorzhiyevich Badyonov	M	1976	178	75	Russia	RUS	2008 Summer	2008	Summer	Beijing	Archery	Archery Men's Individual	Bronze
6718	Bae Min-Hee	F	1988	169	56	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
6811	Julien Bahain	M	1986	190	93	France	FRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Bronze
6979	Fatmire "Lira" Bajramaj (-Alushi)	F	1988	170	58	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
7126	Georgiy Ruslanovich Balakshin	M	1980	161	51	Russia	RUS	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Flyweight	Bronze
7622	Enik Barabs-Mironcic	F	1986	181	74	Romania	ROU	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Bronze
7814	Brian David Barden	M	1981	180	86	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
7967	Patrick Gerard "Paddy" Barnes	M	1987	163	49	Ireland	IRL	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Light-Flyweight	Bronze
8133	Mara Noel Barrionuevo	F	1984	171	58	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
8176	David Barrufet Bofill	M	1970	197	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
8823	Olivier Bausset	M	1982	180	69	France	FRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	Bronze
9013	Gemma Beadsworth	F	1987	180	78	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
9040	Jonathan "Jon" Beare	M	1974	185	75	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Bronze
9111	Anna Rose Bebington-Watkins	F	1983	183	78	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Double Sculls	Bronze
9434	Melanie Behringer	F	1986	172	71	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
9479	Sofia Bekatorou (-Kosmatopoulos)	F	1978	172	62	Greece	GRE	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	Bronze
9554	Jon Belaustegui Ruano	M	1979	195	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
9655	Robin "Rob" Bell	M	1978	193	87	Australia	AUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, Slalom	Bronze
10098	Hasna Benhassi	F	1978	166	47	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 800 metres	Bronze
10357	Yury Viktorovich Berezhko	M	1984	198	97	Russia	RUS	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	Bronze
10674	Alain Andr Louis Edmond Bernard	M	1983	196	90	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	Bronze
10784	Cdric Berrest	M	1985	191	94	France	FRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Bronze
11119	Samuel Ryan "Sam" Bewley	M	1987	192	80	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Bronze
11173	Hanna Volodymyrivna Bezsonova	F	1984	174	49	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	Bronze
11207	Stephen Raj Bhavsar	M	1981	169	54	United States	USA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Team All-Around	Bronze
11304	Yuliya Valentinovna Bichik	F	1983	184	84	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxless Pairs	Bronze
11616	Michael Allen Oswald Bingham	M	1986	183	75	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 400 metres Relay	Bronze
13375	Rasul Boqiev	M	1983	175	73	Tajikistan	TJK	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Lightweight	Bronze
13589	Kathrin Boron (-Kppen)	F	1970	184	77	Germany	GER	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Quadruple Sculls	Bronze
13717	Edith Bosch	F	1980	183	70	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Middleweight	Bronze
14017	Benjamin Kudjow Thomas Boukpeti	M	1981	176	73	Togo	TOG	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, Slalom	Bronze
14106	Mickal Stphane Bourgain	M	1980	181	77	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	Bronze
14257	Jodie Bowering	F	1982	167	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Bronze
14338	Micah Nathan Boyd	M	1982	191	95	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Bronze
14462	Jules Timothy "Tim" Brabants	M	1977	189	88	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Singles, 500 metres	Bronze
14569	Oscar Ren Braison Vidal	M	1985	188	135	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Heavyweight	Bronze
14588	Iain Brambell	M	1974	185	73	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Bronze
14958	Breno Vinicius Rodrigues Borges	M	1990	187	88	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze
14969	Linda Bresonik	F	1984	175	60	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
15065	George Spencer Bridgewater	M	1983	200	97	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Pairs	Bronze
15130	Christine Brinker-Wenzel	F	1981	171	63	Germany	GER	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Skeet	Bronze
15177	Grant Tyson Brits	M	1988	188	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Bronze
15240	Norman Brckl	M	1987	183	90	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	Bronze
15266	Leith Brodie	M	1986	187	84	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Bronze
15266	Leith Brodie	M	1986	187	84	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Bronze
15394	Travis Neil Brooks	M	1980	186	79	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
15553	Kiel Brown	M	1984	172	72	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
15563	Matthew Benjamin "Matt" Brown	M	1983	182	93	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
15880	Robert Charles "Bob" Bryan	M	1978	193	92	United States-1	USA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	Bronze
15882	Michael Carl "Mike" Bryan	M	1978	191	87	United States-1	USA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	Bronze
16479	Caroline Stillwell Burckle	F	1986	174	62	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Bronze
16597	Claudia Ins Burkart	F	1980	165	68	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
16614	Steven James Burke	M	1988	183	78	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Individual Pursuit, 4,000 metres	Bronze
17279	Trevor John Cahill	M	1988	193	99	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
17494	Ashley John Callus	M	1979	188	85	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Freestyle Relay	Bronze
17606	Ibrahim Camejo Savas	M	1982	180	79	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Long Jump	Bronze
17636	Tracy Cameron	F	1975	172	58	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Lightweight Double Sculls	Bronze
17650	Tiago Henrique de Oliveira Camilo	M	1982	180	90	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Half-Middleweight	Bronze
17687	Cate Natalie Campbell	F	1992	186	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	Bronze
17687	Cate Natalie Campbell	F	1992	186	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze
18118	Benot Pierre Caranobe	M	1980	164	60	France	FRA	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Individual All-Around	Bronze
18439	Stefano Carozzo	M	1979	193	82	Italy	ITA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Team	Bronze
19873	Nicolas Charbonnier	M	1981	173	63	France	FRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	Bronze
19875	Germain Louis Marcel Chardin	M	1983	195	90	France	FRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Bronze
20080	Yuriy Volodymyrovych Cheban	M	1986	185	93	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Singles, 500 metres	Bronze
20215	Chen Jin	M	1986	181	73	China	CHN	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Singles	Bronze
20278	Chen Wei-Ling	F	1982	149	47	Chinese Taipei	TPE	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Flyweight	Bronze
20362	Cheng Fei	F	1988	152	43	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Horse Vault	Bronze
20362	Cheng Fei	F	1988	152	43	China	CHN	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Balance Beam	Bronze
20486	Tatyana Sergeyevna Chernova	F	1988	189	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Heptathlon	Bronze
20671	Anna Vladimirovna Chicherova	F	1982	180	57	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's High Jump	Bronze
20756	Arman Konstantinovich Chilmanov	M	1984	190	84	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	Bronze
21020	Choi Im-Jeong	F	1981	182	75	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Handball	Handball Women's Handball	Bronze
21359	Chu Mu-Yen	M	1982	175	58	Chinese Taipei	TPE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	Bronze
21408	Chika Yagazie Chukwumerije	M	1984	190	106	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	Bronze
21544	Csar Augusto Cielo Filho	M	1987	195	80	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	Bronze
21665	Aleksandar iri	M	1978	192	90	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
22166	Ryan Andrew Cochrane	M	1989	192	80	Canada	CAN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 1,500 metres Freestyle	Bronze
22213	Jonathan Coeffic	M	1981	190	91	France	FRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Bronze
22242	Corey Cogdell-Unrein	F	1987	173	70	United States	USA	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Trap	Bronze
22651	Diego Confalonieri	M	1979	190	78	Italy	ITA	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Team	Bronze
22792	Dalia Contreras Rivero	F	1984	155	49	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Bronze
22867	Althea Kristina "Tina" Cook (Gifford-)	F	1971	175	71	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	Bronze
22867	Althea Kristina "Tina" Cook (Gifford-)	F	1971	175	71	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Bronze
22997	Steven Coppola, Jr.	M	1984	203	100	United States	USA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxed Eights	Bronze
23426	Natalie Anne Coughlin (-Hall)	F	1983	173	63	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	Bronze
23426	Natalie Anne Coughlin (-Hall)	F	1983	173	63	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	Bronze
23426	Natalie Anne Coughlin (-Hall)	F	1983	173	63	United States	USA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Individual Medley	Bronze
23542	Mihai Claudiu Covaliu	M	1978	181	73	Romania	ROU	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's Sabre, Individual	Bronze
23905	Kylie Cronk	F	1984	169	58	Australia	AUS	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	Bronze
24036	Eglis Yaima Cruz Farfn	F	1980	159	63	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Small-Bore Rifle, Three Positions, 50 metres	Bronze
24226	Nikita Cuffe	F	1980	179	73	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
24297	Jeremy Michael Cummings	M	1977	188	93	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
25098	Georgeta Damian-Andrunache	F	1976	178	75	Romania	ROU	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Bronze
25170	Dang Ye-Seo	F	1981	158	50	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Team	Bronze
25276	Taras Hryhoriyovych Danko	M	1980	177	84	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Light-Heavyweight, Freestyle	Bronze
25315	Natasha De'Anka "Tasha" Danvers (-Smith-)	F	1978	173	64	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 400 metres Hurdles	Bronze
25676	David Davis Cmara	M	1977	185	85	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
25687	Hannah Davis	F	1986	167	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Bronze
25747	Gevorg Davtyan	M	1983	165	77	Armenia	ARM	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Middleweight	Bronze
25764	Nataliya Anatolivna Davydova	F	1985	165	70	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Women's Light-Heavyweight	Bronze
25906	Bruno Lins Tenrio de Barros	M	1987	182	85	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 100 metres Relay	Bronze
26375	Vicente Lenlson de Lima	M	1977	166	66	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 100 metres Relay	Bronze
26804	Liam Andrew De Young	M	1982	179	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
26880	Rajmond Debevec	M	1963	182	72	Slovenia	SLO	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	Bronze
26980	Meseret Defar Tola	F	1984	159	42	Ethiopia	ETH	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 5,000 metres	Bronze
27206	Marie Claire Delattre-Demory	F	1981	172	61	France	FRA	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Doubles, 500 metres	Bronze
27256	Carlos Francisco Delfino	M	1983	196	95	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze
27850	Julien Thierry Desprs	M	1983	187	87	France	FRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Bronze
27941	Khrysopigi "Pigi" Devetzi	F	1976	170	59	Greece	GRE	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	Bronze
28333	Katherine Mary "Daisy" Dick (-Berkeley)	F	1972	168	55	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Bronze
28416	Diego Ribas da Cunha	M	1985	173	73	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze
28811	Walter Dix	M	1986	175	80	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 100 metres	Bronze
28811	Walter Dix	M	1986	175	80	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 200 metres	Bronze
29001	Dmitry Mikhaylovich Dobroskok	M	1984	167	57	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Platform	Bronze
29024	Bevan John Docherty	M	1977	185	71	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	Bronze
29052	Sophie Dodmont	F	1974	173	86	France	FRA	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	Bronze
29082	Luke Doerner	M	1980	192	90	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
29321	Jason Thomas Donald	M	1985	185	86	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
29368	Dong Dong	M	1989	168	57	China	CHN	2008 Summer	2008	Summer	Beijing	Trampolining	Trampolining Men's Individual	Bronze
29512	Munkhbayar Dorjsuren	F	1969	167	51	Germany	GER	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Sporting Pistol, 25 metres	Bronze
29849	Novak okovi	M	1987	188	80	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Singles	Bronze
29879	Gabriela Drgoi	F	1993	146	37	Romania	ROU	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Women's Team All-Around	Bronze
30156	Alexander Mah Owens Drysdale	M	1979	200	102	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Single Sculls	Bronze
30298	Hugues Duboscq	M	1982	191	84	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Breaststroke	Bronze
30298	Hugues Duboscq	M	1982	191	84	France	FRA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Breaststroke	Bronze
30412	Brian Matthew Duensing	M	1983	183	93	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
31015	Jamie Raymond Dwyer	M	1979	172	68	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
31326	Torsten Eckbrett	M	1984	188	81	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	Bronze
31881	Hans Anders Ekstrm	M	1981	165	102	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	Bronze
32468	Emanuel Fernando Scheffler Rego	M	1973	190	80	Brazil-2	BRA	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Men's Beach Volleyball	Bronze
32559	Ren Enders	M	1987	165	77	Germany	GER	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	Bronze
32740	Alberto Entrerros Rodrguez	M	1977	192	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
32741	Ral Entrerros Rodrguez	M	1981	193	92	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
32766	Gwladys Patience pangue	F	1984	178	88	France	FRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	Bronze
33212	Carlos Mauricio Espnola Lorenzo	M	1972	175	72	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Multihull	Bronze
33227	Paola Milagros Espinosa Snchez	F	1986	156	48	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Platform	Bronze
33676	Andrea Facchin	M	1979	182	79	Italy	ITA	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	Bronze
33844	Natlia Falavigna Silva	F	1984	178	69	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	Bronze
34612	Feng Kun	F	1979	183	75	China	CHN	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	Bronze
34652	Svetlana Yevgenyevna Feofanova	F	1980	164	52	Russia	RUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Pole Vault	Bronze
35125	Nicholas David "Nick" Ffrost	M	1987	174	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	Bronze
35328	Filip Filipovi	M	1987	196	101	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
35514	Heike Fischer	F	1983	172	62	Germany	GER	2008 Summer	2008	Summer	Beijing	Diving	Diving Women's Synchronized Springboard	Bronze
35888	Rodica Maria Florea-erban	F	1983	183	73	Romania	ROU	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Bronze
35893	Guillaume Florent	M	1974	189	95	France	FRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed One Person Dinghy	Bronze
36020	Lyndsie Fogarty	F	1984	174	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Bronze
36046	Anton Viktorovich Fokin	M	1983	169	57	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Gymnastics	Gymnastics Men's Parallel Bars	Bronze
36553	William Dexter Fowler	M	1986	198	79	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
36580	William Speed Lane Fox-Pitt	M	1969	196	80	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Team	Bronze
36865	Suzannah "Suzie" Fraser	F	1989	175	63	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
37225	Lotte Friis	F	1988	184	74	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 800 metres Freestyle	Bronze
37482	Takuro Fujii	M	1985	184	82	Japan	JPN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 100 metres Medley Relay	Bronze
38095	John Christopher Gall	M	1978	183	91	United States	USA	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	Bronze
38174	Gleb Sergeyevich Galperin	M	1983	175	68	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Platform	Bronze
38174	Gleb Sergeyevich Galperin	M	1983	175	68	Russia	RUS	2008 Summer	2008	Summer	Beijing	Diving	Diving Men's Synchronized Platform	Bronze
38439	Rubn Garabaya Arenas	M	1979	201	107	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
38616	Juan Garca Lorenzana	M	1978	176	75	Spain	ESP	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	Bronze
38700	Agustina Soledad "Sole" Garca	F	1981	163	64	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze
38784	Kerstin Garefrekes	F	1980	180	65	Germany	GER	2008 Summer	2008	Summer	Beijing	Football	Football Women's Football	Bronze
39196	Murad Zayrudinovich Gaydarov	M	1980	176	74	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Middleweight, Freestyle	Bronze
39395	Nataliya Nikolayevna Gelakh	F	1978	190	85	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxless Pairs	Bronze
39542	Bevan Christopher George	M	1977	190	87	Australia	AUS	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	Bronze
39581	Elena Georgescu-Nedelcu	F	1964	160	55	Romania	ROU	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Bronze
40340	Christian Gille	M	1976	184	92	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Canadian Doubles, 500 metres	Bronze
40451	Emanuel David "Manu" Ginbili Maccari	M	1977	198	91	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Bronze
